place1,dis,place2_Y,dir,place2_Z,triplet,question,answer,transition
Wednesfield South,near,Willenhall North,south,Weetwood,"Wednesfield South is near Willenhall North, south Weetwood",Is Wednesfield South far to Willenhall North and south of Weetwood?,No,replace_distance
Wednesfield South,close,Wordsley,west,Perry Barr,"Wednesfield South is close Wordsley, west Perry Barr",Is Wednesfield South close to Wordsley and west of Perry Barr?,Yes,no_change
Wednesfield South,close,Wordsley,west,Perry Barr,"Wednesfield South is close Wordsley, west Perry Barr",Is Wednesfield South close to Wordsley and east of Perry Barr?,No,replace_direction
Wednesfield South,distant,Wyken,north,Blythe,"Wednesfield South is distant Wyken, north Blythe",Is Wednesfield South distant to Wyken and north of Blythe?,Yes,no_change
Wednesfield South,distant,Wyken,north,Blythe,"Wednesfield South is distant Wyken, north Blythe",Is Wyken close to Wednesfield South and north of Blythe?,No,flip_place_replace_distance
Wednesfield South,far,Astley Village,east,Tettenhall Wightwick,"Wednesfield South is far Astley Village, east Tettenhall Wightwick",Is Wednesfield South far to Astley Village and east of Tettenhall Wightwick?,Yes,no_change
Wednesfield South,far,Astley Village,east,Tettenhall Wightwick,"Wednesfield South is far Astley Village, east Tettenhall Wightwick",Is Wednesfield South near to Astley Village and east of Tettenhall Wightwick?,No,replace_distance
Leigh West,near,Tyldesley,west,Wingfield,"Leigh West is near Tyldesley, west Wingfield",Is Leigh West near to Tyldesley and west of Wingfield?,Yes,no_change
Leigh West,near,Tyldesley,west,Wingfield,"Leigh West is near Tyldesley, west Wingfield",Is Leigh West near to Tyldesley and east of Wingfield?,No,replace_direction
Leigh West,close,Windle St Helens,south,Standish with Langtree,"Leigh West is close Windle St Helens, south Standish with Langtree",Is Leigh West close to Windle St Helens and south of Standish with Langtree?,Yes,no_change
Leigh West,close,Windle St Helens,south,Standish with Langtree,"Leigh West is close Windle St Helens, south Standish with Langtree",Is Leigh West distant to Windle St Helens and south of Standish with Langtree?,No,replace_distance
Leigh West,distant,Thornton and Allerton,north,Billesley,"Leigh West is distant Thornton and Allerton, north Billesley",Is Leigh West distant to Thornton and Allerton and north of Billesley?,Yes,no_change
Leigh West,distant,Thornton and Allerton,north,Billesley,"Leigh West is distant Thornton and Allerton, north Billesley",Is Leigh West distant to Thornton and Allerton and south of Billesley?,No,replace_direction
Leigh West,far,Stairfoot,east,St. Oswald,"Leigh West is far Stairfoot, east St. Oswald",Is Leigh West far to Stairfoot and east of St. Oswald?,Yes,no_change
Leigh West,far,Stairfoot,east,St. Oswald,"Leigh West is far Stairfoot, east St. Oswald",Is Leigh West near to Stairfoot and east of St. Oswald?,No,replace_distance
Springfield,near,St. Alphege,south,Rockingham,"Springfield is near St. Alphege, south Rockingham",Is Springfield near to St. Alphege and south of Rockingham?,Yes,no_change
Springfield,near,St. Alphege,south,Rockingham,"Springfield is near St. Alphege, south Rockingham",Is Springfield near to St. Alphege and north of Rockingham?,No,replace_direction
Springfield,close,Weoley,east,Weoley,"Springfield is close Weoley, east Weoley",Is Springfield close to Weoley and east of Weoley?,Yes,no_change
Springfield,close,Weoley,east,Weoley,"Springfield is close Weoley, east Weoley",Is Weoley distant to Springfield and east of Weoley?,No,flip_place_replace_distance
Springfield,distant,Doxey,west,Shard End,"Springfield is distant Doxey, west Shard End",Is Springfield distant to Doxey and west of Shard End?,Yes,no_change
Springfield,distant,Doxey,west,Shard End,"Springfield is distant Doxey, west Shard End",Is Doxey close to Springfield and west of Shard End?,No,flip_place_replace_distance
Springfield,far,Wath,north,Billesley,"Springfield is far Wath, north Billesley",Is Springfield far to Wath and north of Billesley?,Yes,no_change
Springfield,far,Wath,north,Billesley,"Springfield is far Wath, north Billesley",Is Springfield far to Wath and south of Billesley?,No,replace_direction
Westhoughton,close,Windle St Helens,west,Castleton,"Westhoughton is close Windle St Helens, west Castleton",Is Westhoughton close to Windle St Helens and west of Castleton?,Yes,no_change
Westhoughton,close,Windle St Helens,west,Castleton,"Westhoughton is close Windle St Helens, west Castleton",Is Westhoughton close to Windle St Helens and east of Castleton?,No,replace_direction
Westhoughton,distant,Withington,north,Friar Park,"Westhoughton is distant Withington, north Friar Park",Is Westhoughton distant to Withington and north of Friar Park?,Yes,no_change
Westhoughton,distant,Withington,north,Friar Park,"Westhoughton is distant Withington, north Friar Park",Is Westhoughton close to Withington and north of Friar Park?,No,replace_distance
Westhoughton,far,Dinnington St. John's,south,Parklands,"Westhoughton is far Dinnington St. John's, south Parklands",Is Westhoughton far to Dinnington St. John's and south of Parklands?,Yes,no_change
Westhoughton,far,Dinnington St. John's,south,Parklands,"Westhoughton is far Dinnington St. John's, south Parklands",Is Westhoughton far to Dinnington St. John's and north of Parklands?,No,replace_direction
Whalley Range,near,Withington,south,Parklands,"Whalley Range is near Withington, south Parklands",Is Whalley Range near to Withington and south of Parklands?,Yes,no_change
Whalley Range,near,Withington,south,Parklands,"Whalley Range is near Withington, south Parklands",Is Whalley Range near to Withington and north of Parklands?,No,replace_direction
Whalley Range,close,Worsley,west,Gorton North,"Whalley Range is close Worsley, west Gorton North",Is Whalley Range close to Worsley and west of Gorton North?,Yes,no_change
Whalley Range,close,Worsley,west,Gorton North,"Whalley Range is close Worsley, west Gorton North",Is Worsley distant to Whalley Range and west of Gorton North?,No,flip_place_replace_distance
Whalley Range,distant,Yew Tree,east,Duke's,"Whalley Range is distant Yew Tree, east Duke's",Is Whalley Range distant to Yew Tree and east of Duke's?,Yes,no_change
Whalley Range,distant,Yew Tree,east,Duke's,"Whalley Range is distant Yew Tree, east Duke's",Is Whalley Range close to Yew Tree and east of Duke's?,No,replace_distance
Whalley Range,far,Wickersley,north,Hateley Heath,"Whalley Range is far Wickersley, north Hateley Heath",Is Whalley Range far to Wickersley and north of Hateley Heath?,Yes,no_change
Whalley Range,far,Wickersley,north,Hateley Heath,"Whalley Range is far Wickersley, north Hateley Heath",Is Wickersley near to Whalley Range and north of Hateley Heath?,No,flip_place_replace_distance
Silksworth,near,Hetton-le-Hole,south,Harton,"Silksworth is near Hetton-le-Hole, south Harton",Is Silksworth near to Hetton-le-Hole and south of Harton?,Yes,no_change
Silksworth,near,Hetton-le-Hole,south,Harton,"Silksworth is near Hetton-le-Hole, south Harton",Is Hetton-le-Hole far to Silksworth and south of Harton?,No,flip_place_replace_distance
Silksworth,close,Whiteleas,north,Hillsborough,"Silksworth is close Whiteleas, north Hillsborough",Is Silksworth close to Whiteleas and north of Hillsborough?,Yes,no_change
Silksworth,close,Whiteleas,north,Hillsborough,"Silksworth is close Whiteleas, north Hillsborough",Is Silksworth close to Whiteleas and south of Hillsborough?,No,replace_direction
Silksworth,distant,Blakelaw and North Fenham,east,Whickham North,"Silksworth is distant Blakelaw and North Fenham, east Whickham North",Is Silksworth distant to Blakelaw and North Fenham and east of Whickham North?,Yes,no_change
Silksworth,distant,Blakelaw and North Fenham,east,Whickham North,"Silksworth is distant Blakelaw and North Fenham, east Whickham North",Is Silksworth close to Blakelaw and North Fenham and east of Whickham North?,No,replace_distance
Silksworth,far,Bickenhill,west,Ryhope,"Silksworth is far Bickenhill, west Ryhope",Is Silksworth far to Bickenhill and west of Ryhope?,Yes,no_change
Silksworth,far,Bickenhill,west,Ryhope,"Silksworth is far Bickenhill, west Ryhope",Is Bickenhill near to Silksworth and west of Ryhope?,No,flip_place_replace_distance
Moss Side,near,Whalley Range,south,Benton,"Moss Side is near Whalley Range, south Benton",Is Moss Side near to Whalley Range and south of Benton?,Yes,no_change
Moss Side,near,Whalley Range,south,Benton,"Moss Side is near Whalley Range, south Benton",Is Whalley Range far to Moss Side and south of Benton?,No,flip_place_replace_distance
Moss Side,close,Reddish South,west,Pontefract South,"Moss Side is close Reddish South, west Pontefract South",Is Moss Side close to Reddish South and west of Pontefract South?,Yes,no_change
Moss Side,close,Reddish South,west,Pontefract South,"Moss Side is close Reddish South, west Pontefract South",Is Moss Side close to Reddish South and east of Pontefract South?,No,replace_direction
Moss Side,distant,Wakefield Rural,north,Cheadle Hulme North,"Moss Side is distant Wakefield Rural, north Cheadle Hulme North",Is Moss Side distant to Wakefield Rural and north of Cheadle Hulme North?,Yes,no_change
Moss Side,distant,Wakefield Rural,north,Cheadle Hulme North,"Moss Side is distant Wakefield Rural, north Cheadle Hulme North",Is Moss Side distant to Wakefield Rural and south of Cheadle Hulme North?,No,replace_direction
Moss Side,far,Dinnington St. John's,east,Wallasey,"Moss Side is far Dinnington St. John's, east Wallasey",Is Moss Side far to Dinnington St. John's and east of Wallasey?,Yes,no_change
Moss Side,far,Dinnington St. John's,east,Wallasey,"Moss Side is far Dinnington St. John's, east Wallasey",Is Dinnington St. John's near to Moss Side and east of Wallasey?,No,flip_place_replace_distance
Coseley East,near,Heath Town,west,Streetly,"Coseley East is near Heath Town, west Streetly",Is Coseley East near to Heath Town and west of Streetly?,Yes,no_change
Coseley East,near,Heath Town,west,Streetly,"Coseley East is near Heath Town, west Streetly",Is Coseley East near to Heath Town and east of Streetly?,No,replace_direction
Coseley East,close,Tyburn,south,Whickham North,"Coseley East is close Tyburn, south Whickham North",Is Coseley East close to Tyburn and south of Whickham North?,Yes,no_change
Coseley East,close,Tyburn,south,Whickham North,"Coseley East is close Tyburn, south Whickham North",Is Coseley East distant to Tyburn and south of Whickham North?,No,replace_distance
Coseley East,distant,Wyken,north,Bournville,"Coseley East is distant Wyken, north Bournville",Is Coseley East distant to Wyken and north of Bournville?,Yes,no_change
Coseley East,distant,Wyken,north,Bournville,"Coseley East is distant Wyken, north Bournville",Is Coseley East distant to Wyken and south of Bournville?,No,replace_direction
Coseley East,far,North Heaton,east,Gornal,"Coseley East is far North Heaton, east Gornal",Is Coseley East far to North Heaton and east of Gornal?,Yes,no_change
Coseley East,far,North Heaton,east,Gornal,"Coseley East is far North Heaton, east Gornal",Is North Heaton near to Coseley East and east of Gornal?,No,flip_place_replace_distance
Fellgate and Hedworth,near,Shiney Row,north,Bowling and Barkerend,"Fellgate and Hedworth is near Shiney Row, north Bowling and Barkerend",Is Fellgate and Hedworth near to Shiney Row and north of Bowling and Barkerend?,Yes,no_change
Fellgate and Hedworth,near,Shiney Row,north,Bowling and Barkerend,"Fellgate and Hedworth is near Shiney Row, north Bowling and Barkerend",Is Shiney Row far to Fellgate and Hedworth and north of Bowling and Barkerend?,No,flip_place_replace_distance
Fellgate and Hedworth,close,Westgate,east,Lemington,"Fellgate and Hedworth is close Westgate, east Lemington",Is Fellgate and Hedworth close to Westgate and east of Lemington?,Yes,no_change
Fellgate and Hedworth,close,Westgate,east,Lemington,"Fellgate and Hedworth is close Westgate, east Lemington",Is Fellgate and Hedworth close to Westgate and west of Lemington?,No,replace_direction
Fellgate and Hedworth,far,Sudell,west,Boldon Colliery,"Fellgate and Hedworth is far Sudell, west Boldon Colliery",Is Fellgate and Hedworth far to Sudell and west of Boldon Colliery?,Yes,no_change
Fellgate and Hedworth,far,Sudell,west,Boldon Colliery,"Fellgate and Hedworth is far Sudell, west Boldon Colliery",Is Sudell near to Fellgate and Hedworth and west of Boldon Colliery?,No,flip_place_replace_distance
Doxford,near,Pallion,north,Wordsley,"Doxford is near Pallion, north Wordsley",Is Doxford near to Pallion and north of Wordsley?,Yes,no_change
Doxford,near,Pallion,north,Wordsley,"Doxford is near Pallion, north Wordsley",Is Doxford far to Pallion and north of Wordsley?,No,replace_distance
Doxford,close,Elswick,south,St. Anne's,"Doxford is close Elswick, south St. Anne's",Is Doxford close to Elswick and south of St. Anne's?,Yes,no_change
Doxford,close,Elswick,south,St. Anne's,"Doxford is close Elswick, south St. Anne's",Is Elswick distant to Doxford and south of St. Anne's?,No,flip_place_replace_distance
Doxford,distant,Newburn,east,Shiney Row,"Doxford is distant Newburn, east Shiney Row",Is Doxford distant to Newburn and east of Shiney Row?,Yes,no_change
Doxford,distant,Newburn,east,Shiney Row,"Doxford is distant Newburn, east Shiney Row",Is Doxford distant to Newburn and west of Shiney Row?,No,replace_direction
Doxford,far,Stockbridge,west,Ryhope,"Doxford is far Stockbridge, west Ryhope",Is Doxford far to Stockbridge and west of Ryhope?,Yes,no_change
Doxford,far,Stockbridge,west,Ryhope,"Doxford is far Stockbridge, west Ryhope",Is Doxford far to Stockbridge and east of Ryhope?,No,replace_direction
Charlestown,near,Harpurhey,north,Stockland Green,"Charlestown is near Harpurhey, north Stockland Green",Is Charlestown near to Harpurhey and north of Stockland Green?,Yes,no_change
Charlestown,near,Harpurhey,north,Stockland Green,"Charlestown is near Harpurhey, north Stockland Green",Is Charlestown near to Harpurhey and south of Stockland Green?,No,replace_direction
